Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","2161.1624"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","2567.96944"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","2611.192688"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","2688.74028"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","1625.956888"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","1986.998136"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","2014.96612"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","1906.908"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","2498.04948"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","2564.155624"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","2644.24576"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","2070.902088"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","2950.622312"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","2941.723408"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","2512.033472"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","2508.219656"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","2508.219656"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","2541.272728"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","2518.389832"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","2576.868344"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","2648.059576"
"Value of Agricultural Production","Pakistan","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","2689.018415"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1961","1000 Int. $","475.04765"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1962","1000 Int. $","475.04765"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1963","1000 Int. $","488.62044"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1964","1000 Int. $","488.62044"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1965","1000 Int. $","502.19323"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1966","1000 Int. $","502.19323"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1967","1000 Int. $","515.76602"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1968","1000 Int. $","542.9116"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1969","1000 Int. $","556.48439"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1970","1000 Int. $","591.773644"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1971","1000 Int. $","610.77555"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1972","1000 Int. $","624.34834"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1973","1000 Int. $","655.565757"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1974","1000 Int. $","688.140453"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1975","1000 Int. $","705.78508"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1976","1000 Int. $","746.50345"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1977","1000 Int. $","732.93066"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1978","1000 Int. $","806.223726"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1979","1000 Int. $","766.862635"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1980","1000 Int. $","882.23135"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1981","1000 Int. $","997.600065"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1982","1000 Int. $","1013.887413"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1983","1000 Int. $","1217.479263"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1984","1000 Int. $","1286.700492"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1985","1000 Int. $","1397.99737"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1986","1000 Int. $","1254.125796"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1987","1000 Int. $","1270.413144"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1988","1000 Int. $","2608.690238"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1989","1000 Int. $","2558.470915"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1990","1000 Int. $","2633.12126"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1991","1000 Int. $","2717.272558"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1992","1000 Int. $","2823.14032"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1993","1000 Int. $","2904.57706"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1994","1000 Int. $","2833.998552"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1995","1000 Int. $","2806.852972"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1996","1000 Int. $","3040.30496"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1997","1000 Int. $","3022.660333"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1998","1000 Int. $","3006.372985"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1999","1000 Int. $","3060.664145"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2000","1000 Int. $","2501.465197"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2001","1000 Int. $","4199.421226"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2002","1000 Int. $","4409.799471"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2003","1000 Int. $","4968.998419"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2004","1000 Int. $","4762.692011"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2005","1000 Int. $","4886.2044"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2006","1000 Int. $","4587.60302"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2007","1000 Int. $","4750.4765"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2008","1000 Int. $","2375.23825"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2009","1000 Int. $","2729.488069"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2010","1000 Int. $","4761.334732"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2011","1000 Int. $","2783.779229"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2012","1000 Int. $","2783.779229"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2013","1000 Int. $","3224.894904"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2014","1000 Int. $","3868.24515"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2015","1000 Int. $","4493.950769"
"Value of Agricultural Production","Paraguay","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2016","1000 Int. $","4518.381791"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1961","1000 Int. $","475.04765"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1962","1000 Int. $","475.04765"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1963","1000 Int. $","488.62044"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1964","1000 Int. $","488.62044"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1965","1000 Int. $","502.19323"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1966","1000 Int. $","502.19323"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1967","1000 Int. $","515.76602"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1968","1000 Int. $","542.9116"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1969","1000 Int. $","556.48439"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1970","1000 Int. $","591.773644"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1971","1000 Int. $","610.77555"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1972","1000 Int. $","624.34834"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1973","1000 Int. $","655.565757"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1974","1000 Int. $","688.140453"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1975","1000 Int. $","705.78508"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1976","1000 Int. $","746.50345"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1977","1000 Int. $","732.93066"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1978","1000 Int. $","806.223726"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1979","1000 Int. $","766.862635"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1980","1000 Int. $","882.23135"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1981","1000 Int. $","997.600065"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1982","1000 Int. $","1013.887413"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1983","1000 Int. $","1217.479263"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1984","1000 Int. $","1286.700492"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1985","1000 Int. $","1397.99737"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1986","1000 Int. $","1254.125796"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1987","1000 Int. $","1270.413144"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1988","1000 Int. $","2608.690238"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1989","1000 Int. $","2558.470915"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1990","1000 Int. $","2633.12126"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1991","1000 Int. $","2717.272558"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1992","1000 Int. $","2823.14032"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1993","1000 Int. $","2904.57706"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1994","1000 Int. $","2833.998552"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1995","1000 Int. $","2806.852972"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1996","1000 Int. $","3040.30496"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1997","1000 Int. $","3022.660333"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1998","1000 Int. $","3006.372985"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1999","1000 Int. $","3060.664145"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2000","1000 Int. $","2501.465197"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2001","1000 Int. $","4199.421226"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2002","1000 Int. $","4409.799471"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2003","1000 Int. $","4968.998419"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2004","1000 Int. $","4762.692011"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2005","1000 Int. $","4886.2044"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2006","1000 Int. $","4587.60302"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2007","1000 Int. $","4750.4765"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2008","1000 Int. $","2375.23825"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2009","1000 Int. $","2729.488069"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2010","1000 Int. $","4761.334732"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2011","1000 Int. $","2783.779229"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2012","1000 Int. $","2783.779229"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2013","1000 Int. $","3224.894904"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2014","1000 Int. $","3868.24515"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2015","1000 Int. $","4493.950769"
"Value of Agricultural Production","Paraguay","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2016","1000 Int. $","4518.381791"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Blueberries","2010","1000 Int. $","75.94467"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Blueberries","2011","1000 Int. $","810.07648"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Blueberries","2012","1000 Int. $","1417.63384"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Blueberries","2013","1000 Int. $","4657.93976"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Blueberries","2014","1000 Int. $","5062.978"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Blueberries","2015","1000 Int. $","5857.622996"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Blueberries","2016","1000 Int. $","7793.710464"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Blueberries","2010","1000 Int. $","75.94467"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Blueberries","2011","1000 Int. $","810.07648"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Blueberries","2012","1000 Int. $","1417.63384"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Blueberries","2013","1000 Int. $","4657.93976"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Blueberries","2014","1000 Int. $","5062.978"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Blueberries","2015","1000 Int. $","5857.622996"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Blueberries","2016","1000 Int. $","7793.710464"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1970","1000 Int. $","1449.25008"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1971","1000 Int. $","1522.983856"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1972","1000 Int. $","1360.26104"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1973","1000 Int. $","1343.734504"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1974","1000 Int. $","1370.431216"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1975","1000 Int. $","1328.47924"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1976","1000 Int. $","902.60312"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1977","1000 Int. $","385.195416"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1978","1000 Int. $","368.66888"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1979","1000 Int. $","357.227432"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1980","1000 Int. $","610.21056"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1981","1000 Int. $","728.438856"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1982","1000 Int. $","762.7632"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1983","1000 Int. $","837.768248"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1984","1000 Int. $","973.794352"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1985","1000 Int. $","1334.8356"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1986","1000 Int. $","1158.128792"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1987","1000 Int. $","1252.20292"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1988","1000 Int. $","1370.431216"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1989","1000 Int. $","1299.239984"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1990","1000 Int. $","1203.894584"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1991","1000 Int. $","1276.357088"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","1432.723544"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","1549.680568"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","222.4726"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","230.100232"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","272.052208"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","282.222384"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","259.339488"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","419.51976"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","456.386648"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","491.982264"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","526.306608"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","591.14148"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","622.92328"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","636.907272"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","630.550912"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","452.572832"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","320.360544"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","336.88708"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","21.611624"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","12.71272"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","13.068676"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","6.569934"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","4.322325"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","5.085088"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","242.188757"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1970","1000 Int. $","1449.25008"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1971","1000 Int. $","1522.983856"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1972","1000 Int. $","1360.26104"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1973","1000 Int. $","1343.734504"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1974","1000 Int. $","1370.431216"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1975","1000 Int. $","1328.47924"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1976","1000 Int. $","902.60312"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1977","1000 Int. $","385.195416"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1978","1000 Int. $","368.66888"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1979","1000 Int. $","357.227432"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1980","1000 Int. $","610.21056"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1981","1000 Int. $","728.438856"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1982","1000 Int. $","762.7632"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1983","1000 Int. $","837.768248"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1984","1000 Int. $","973.794352"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1985","1000 Int. $","1334.8356"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1986","1000 Int. $","1158.128792"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1987","1000 Int. $","1252.20292"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1988","1000 Int. $","1370.431216"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1989","1000 Int. $","1299.239984"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1990","1000 Int. $","1203.894584"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1991","1000 Int. $","1276.357088"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","1432.723544"
