Domain,Area,Element,Item,Year,Unit,Value
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","1999","USD","985.5"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2000","USD","1007.6"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2001","USD","912.1"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2002","USD","619.6"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2003","USD","573.1"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2004","USD","918.7"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2005","USD","928.7"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2006","USD","1326.7"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2007","USD","1393"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2008","USD","2056.4"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2009","USD","1857.4"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2010","USD","2804.6"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2011","USD","2487.6"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2012","USD","2177.1"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2013","USD","2501.9"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2014","USD","2276.6"
"Producer Prices - Annual","Lebanon","Producer Price (USD/tonne)","Strawberries","2015","USD","2695.2"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2000","USD","368"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2001","USD","326.8"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2002","USD","453.1"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2003","USD","1054.9"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2004","USD","1361.9"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2005","USD","1504.7"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2006","USD","825.1"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2007","USD","2821.4"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2008","USD","1672.4"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2009","USD","1883.3"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2010","USD","2245.2"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2011","USD","2831.5"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2012","USD","3345.2"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2013","USD","2540.9"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2014","USD","2520.6"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2015","USD","2528.3"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Cherries","2016","USD","3723.4"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2000","USD","1002.3"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2001","USD","1097.8"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2002","USD","986.7"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2003","USD","2575.1"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2004","USD","2610.2"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2005","USD","2049.4"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2006","USD","3014.3"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2007","USD","3756"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2008","USD","4750.9"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2009","USD","5162.5"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2010","USD","7847.2"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2011","USD","8549.4"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2012","USD","7545.5"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2013","USD","5045.4"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2014","USD","2740.8"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2015","USD","4866.3"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Raspberries","2016","USD","2905.2"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2000","USD","530.3"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2001","USD","463"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2002","USD","650"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2003","USD","2021.3"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2004","USD","1195.8"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2005","USD","702.9"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2006","USD","1091.1"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2007","USD","2141.1"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2008","USD","4187.5"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2009","USD","3164.7"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2010","USD","3825.8"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2011","USD","4149.4"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2012","USD","3911"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2013","USD","3938.2"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2014","USD","3751.6"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2015","USD","2962.1"
"Producer Prices - Annual","Lithuania","Producer Price (USD/tonne)","Strawberries","2016","USD","4126.1"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2009","USD","5417.8"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2010","USD","5363.9"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2011","USD","5630"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2012","USD","5332.2"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2013","USD","5510.1"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2014","USD","5970.3"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2015","USD","6987.1"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Cherries","2016","USD","7134.7"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2009","USD","4792.7"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2010","USD","4569.3"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2011","USD","5004.5"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2012","USD","4818.2"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2013","USD","4979"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2014","USD","4975.3"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2015","USD","4491.7"
"Producer Prices - Annual","Luxembourg","Producer Price (USD/tonne)","Strawberries","2016","USD","5309.5"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","1998","USD","2244"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","1999","USD","2447.2"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2000","USD","2310.6"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2001","USD","2480.7"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2002","USD","2621.2"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2003","USD","2669.2"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2004","USD","2656.2"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2005","USD","2816.6"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2006","USD","3119.2"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2007","USD","3534.1"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2008","USD","4092.1"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2009","USD","3850.1"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2010","USD","3072.8"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2011","USD","2690.6"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2012","USD","1833.4"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2013","USD","3107.7"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2014","USD","2981.9"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2015","USD","2841.4"
"Producer Prices - Annual","Malta","Producer Price (USD/tonne)","Strawberries","2016","USD","2818.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","1993","USD","1283.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","1994","USD","1213.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","1995","USD","1402"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","1996","USD","948.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","1997","USD","500.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","1998","USD","521.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","1999","USD","519.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2000","USD","645.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2001","USD","642.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2002","USD","517.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2003","USD","556.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2004","USD","708.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2005","USD","1835.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2006","USD","1835"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2007","USD","1856.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2008","USD","1806"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2009","USD","498.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2010","USD","1548.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2011","USD","1875.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2012","USD","3368.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2013","USD","3592.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2014","USD","3909.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2015","USD","3544.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Blueberries","2016","USD","3047.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1991","USD","1997.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1992","USD","1420.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1993","USD","1703"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1994","USD","1973"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1995","USD","1423.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1996","USD","776.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1997","USD","664.3"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1998","USD","547.3"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","1999","USD","568.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2000","USD","687.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2001","USD","695.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2002","USD","671.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2003","USD","649.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2004","USD","686.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2005","USD","719.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2006","USD","741.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2007","USD","783.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2008","USD","773.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2009","USD","551.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2010","USD","1978.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2011","USD","1408.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2012","USD","759.3"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2013","USD","834.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2014","USD","5617.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2015","USD","5504.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Cherries","2016","USD","3717.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1991","USD","1009.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1992","USD","670.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1993","USD","968.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1994","USD","758.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1995","USD","417"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1996","USD","2631.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1997","USD","2980.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1998","USD","2153.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","1999","USD","2718.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2000","USD","1633.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2001","USD","3368.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2002","USD","6443.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2003","USD","3660.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2004","USD","7046.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2005","USD","2786.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2006","USD","2873.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2007","USD","2490.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2008","USD","2414.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2009","USD","3221.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2010","USD","3653.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2011","USD","2798.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2012","USD","3047.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2013","USD","2749.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2014","USD","2962"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2015","USD","2376"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Raspberries","2016","USD","1860.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1991","USD","550"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1992","USD","719.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1993","USD","626.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1994","USD","527.4"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1995","USD","282.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1996","USD","417.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1997","USD","445.8"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1998","USD","501"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","1999","USD","525.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2000","USD","572.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2001","USD","648.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2002","USD","753.5"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2003","USD","656.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2004","USD","601.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2005","USD","817.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2006","USD","834.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2007","USD","914.9"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2008","USD","637.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2009","USD","620.3"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2010","USD","734.2"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2011","USD","884.3"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2012","USD","913.6"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2013","USD","861.1"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2014","USD","897"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2015","USD","928.7"
"Producer Prices - Annual","Mexico","Producer Price (USD/tonne)","Strawberries","2016","USD","895.7"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2008","USD","1628.3"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2009","USD","1830.7"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2010","USD","2828.7"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2011","USD","706.7"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2012","USD","2584.5"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2013","USD","2471"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2014","USD","1535.7"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2015","USD","1496.3"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Cherries","2016","USD","2193.2"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2008","USD","1041.2"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2009","USD","1019"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2010","USD","1013.4"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2011","USD","1344.9"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2012","USD","1332.8"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2013","USD","1132.6"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2014","USD","1025.4"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2015","USD","956.5"
"Producer Prices - Annual","Morocco","Producer Price (USD/tonne)","Strawberries","2016","USD","839.2"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1991","USD","2743.8"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1992","USD","3059.5"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1993","USD","2724.4"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1994","USD","2642.9"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1995","USD","2460"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1996","USD","2669.2"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1997","USD","3151.8"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1998","USD","2989.3"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","1999","USD","3055.4"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2000","USD","2462.5"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2001","USD","2801.8"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2002","USD","2974"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2003","USD","4085.6"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2004","USD","3861.6"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2005","USD","3743.2"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2006","USD","4745.7"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2007","USD","4360.7"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2008","USD","4924.2"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2009","USD","4186.2"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2010","USD","4471.6"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2011","USD","4568.8"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2012","USD","3780.2"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2013","USD","4744.9"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2014","USD","4591.7"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2015","USD","3779"
"Producer Prices - Annual","Netherlands","Producer Price (USD/tonne)","Strawberries","2016","USD","4212.2"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Blueberries","2008","USD","6536.7"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Blueberries","2009","USD","6371.5"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1991","USD","2134.4"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1992","USD","1997"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1993","USD","2252.9"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1994","USD","2250.8"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1995","USD","4673"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1996","USD","2937.1"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1997","USD","3735.7"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1998","USD","3667.6"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","1999","USD","4830.1"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2000","USD","3962.9"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2001","USD","4973.2"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2002","USD","4576.8"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2003","USD","6450.3"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2004","USD","6495.7"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2005","USD","6407.2"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2006","USD","8002.3"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2007","USD","5276.8"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2008","USD","5285.6"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Cherries","2009","USD","5809.3"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1991","USD","2019"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1992","USD","1823"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1993","USD","2000.5"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1994","USD","2107.9"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1995","USD","2322.4"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1996","USD","2062.1"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1997","USD","1983.6"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1998","USD","1605.8"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","1999","USD","2451.3"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","2000","USD","1679.1"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","2001","USD","1636.5"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","2002","USD","1786.7"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Raspberries","2003","USD","2220.8"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Strawberries","1991","USD","1730.6"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Strawberries","1992","USD","2150.6"
"Producer Prices - Annual","New Zealand","Producer Price (USD/tonne)","Strawberries","1993","USD","2235.6"
