Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2005","USD","6.513208"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2006","USD","3.885489"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2007","USD","3.433551"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2008","USD","5.653081"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2009","USD","1.298283"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2010","USD","1.664904"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2011","USD","2.422903"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2012","USD","1.40558"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2013","USD","1.867736"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2014","USD","2.16148"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2015","USD","2.624458"
"Value of Agricultural Production","Latvia","Gross Production Value (current million US$)","Strawberries","2016","USD","2.534901"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1991","USD","19.253458"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1992","USD","12.47683"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1993","USD","23.980656"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1994","USD","39.80069"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1995","USD","58.449007"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1996","USD","70.943723"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1997","USD","21.434473"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1998","USD","20.42415"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","1999","USD","23.770891"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2000","USD","22.285904"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2001","USD","20.202985"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2002","USD","23.536716"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2003","USD","25.750448"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2004","USD","28.022023"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2005","USD","20.93864"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2006","USD","17.074627"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2007","USD","23.880597"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2008","USD","45.240464"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2009","USD","51.077944"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2010","USD","33.581925"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2011","USD","24.393321"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2012","USD","18.417144"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2013","USD","28.538049"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2014","USD","37.437874"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2015","USD","38.61856"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Cherries","2016","USD","36.418946"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1991","USD","2.995171"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1992","USD","1.955403"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1993","USD","3.588185"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1994","USD","6.24679"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1995","USD","9.199073"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1996","USD","9.920015"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1997","USD","17.619929"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1998","USD","10.168246"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","1999","USD","12.417464"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2000","USD","2.216783"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2001","USD","2.097844"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2002","USD","1.177181"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2003","USD","1.776716"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2004","USD","2.756219"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2005","USD","3.064677"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2006","USD","3.58209"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2007","USD","3.621891"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2008","USD","5.3466"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2009","USD","5.572139"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2010","USD","5.007815"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2011","USD","4.09163"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2012","USD","4.348225"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2013","USD","4.672872"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2014","USD","3.997419"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2015","USD","4.600908"
"Value of Agricultural Production","Lebanon","Gross Production Value (current million US$)","Strawberries","2016","USD","4.449443"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","1999","USD","0.143148"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2000","USD","0.1472"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2001","USD","0.19605"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2002","USD","0.271855"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2003","USD","0.784868"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2004","USD","1.314272"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2005","USD","1.363234"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2006","USD","4.830831"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2007","USD","2.770639"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2008","USD","1.888153"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2009","USD","2.516046"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2010","USD","0.72743"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2011","USD","3.074968"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2012","USD","4.549531"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2013","USD","1.877725"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2014","USD","1.540088"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2015","USD","1.180735"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Cherries","2016","USD","5.30587"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","1993","USD","0.059034"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","1994","USD","0.131236"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","1995","USD","0.107746"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","1996","USD","0.161139"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","1997","USD","0.077603"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","1998","USD","0.173805"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","1999","USD","0.067341"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2000","USD","0.076"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2001","USD","0.064451"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2002","USD","0.165354"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2003","USD","0.360241"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2004","USD","0.116953"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2005","USD","0.10745"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2006","USD","0.216946"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2007","USD","0.070786"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2008","USD","0.377248"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2009","USD","0.928435"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2010","USD","0.857642"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2011","USD","0.945978"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2012","USD","0.585253"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2013","USD","0.301076"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2014","USD","0.355674"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2015","USD","0.469091"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Gooseberries","2016","USD","0.691738"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2003","USD","1.60428"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2004","USD","1.344271"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2005","USD","1.194782"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2006","USD","2.941981"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2007","USD","5.75049"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2008","USD","8.033752"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2009","USD","9.261581"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2010","USD","11.762942"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2011","USD","13.807342"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2012","USD","15.860552"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2013","USD","11.387531"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2014","USD","6.879428"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2015","USD","14.404107"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Raspberries","2016","USD","6.510546"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","1999","USD","0.87295"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2000","USD","0.74235"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2001","USD","1.1112"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2002","USD","1.299988"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2003","USD","6.041734"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2004","USD","3.341034"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2005","USD","7.156731"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2006","USD","3.77514"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2007","USD","10.840294"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2008","USD","21.377292"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2009","USD","15.791611"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2010","USD","10.077046"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2011","USD","12.863145"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2012","USD","17.208422"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2013","USD","14.177532"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2014","USD","15.381632"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2015","USD","11.783216"
"Value of Agricultural Production","Lithuania","Gross Production Value (current million US$)","Strawberries","2016","USD","14.936324"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2000","USD","0.339649"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2001","USD","0.162901"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2002","USD","0.694643"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2003","USD","0.804989"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2004","USD","1.084525"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2005","USD","1.242094"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2006","USD","0.668726"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2007","USD","0.068989"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2008","USD","0.03939"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2009","USD","0.097521"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2010","USD","0.064367"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2011","USD","0.06756"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2012","USD","0.021329"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2013","USD","0.027551"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2014","USD","0.065673"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2015","USD","0.076858"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Cherries","2016","USD","0.078481"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2000","USD","0.085845"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2001","USD","0.067249"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2002","USD","0.087784"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2003","USD","0.133519"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2004","USD","0.162357"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2005","USD","0.159646"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2006","USD","0.136283"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2007","USD","0.105434"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2008","USD","0.06378"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2009","USD","0.091061"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2010","USD","0.077677"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2011","USD","0.095085"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2012","USD","0.091546"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2013","USD","0.094602"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2014","USD","0.09453"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2015","USD","0.085343"
"Value of Agricultural Production","Luxembourg","Gross Production Value (current million US$)","Strawberries","2016","USD","0.100881"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","1998","USD","0.897597"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","1999","USD","0.965545"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2000","USD","0.943057"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2001","USD","1.084048"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2002","USD","1.197882"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2003","USD","1.430675"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2004","USD","0.857958"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2005","USD","1.067473"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2006","USD","1.150967"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2007","USD","1.388913"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2008","USD","2.062438"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2009","USD","1.848069"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2010","USD","2.12023"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2011","USD","2.050261"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2012","USD","1.708773"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2013","USD","2.23756"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2014","USD","2.549502"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2015","USD","2.239002"
"Value of Agricultural Production","Malta","Gross Production Value (current million US$)","Strawberries","2016","USD","2.265417"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","1993","USD","0.128385"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","1994","USD","1.300966"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","1995","USD","1.350121"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","1996","USD","1.043484"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","1997","USD","0.282912"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","1998","USD","0.203537"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","1999","USD","0.239132"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2000","USD","0.184011"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2001","USD","0.24405"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2002","USD","0.165701"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2003","USD","0.164056"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2004","USD","0.198477"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2005","USD","0.477157"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2006","USD","0.484437"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2007","USD","0.228296"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2008","USD","0.270896"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2009","USD","0.795206"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2010","USD","1.639966"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2011","USD","12.571277"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2012","USD","24.220142"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2013","USD","36.503396"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2014","USD","70.493481"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2015","USD","54.8926"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Blueberries","2016","USD","88.571677"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","1991","USD","0.203734"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","1994","USD","0.273945"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","1995","USD","0.28473"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","1996","USD","0.256979"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","1997","USD","0.736676"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","1998","USD","0.253939"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","1999","USD","0.415261"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2000","USD","0.303842"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2001","USD","0.001392"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2010","USD","0.011871"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2012","USD","0.013668"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2013","USD","0.051762"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2014","USD","0.798197"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2015","USD","0.814606"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Cherries","2016","USD","0.769929"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1991","USD","0.003028"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1992","USD","0.008045"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1993","USD","0.010655"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1994","USD","0.05537"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1995","USD","0.163053"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1996","USD","2.694932"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1997","USD","3.567814"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1998","USD","3.499355"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","1999","USD","3.795371"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2000","USD","1.858579"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2001","USD","3.816016"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2002","USD","13.184234"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2003","USD","8.233193"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2004","USD","21.45725"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2005","USD","14.05558"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2006","USD","26.866692"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2007","USD","28.580463"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2008","USD","35.554338"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2009","USD","43.679055"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2010","USD","52.405832"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2011","USD","60.07634"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2012","USD","51.840708"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2013","USD","83.621733"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2014","USD","105.527068"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2015","USD","155.363917"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Raspberries","2016","USD","209.559699"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1991","USD","48.485113"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1992","USD","55.111246"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1993","USD","59.274239"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1994","USD","50.105136"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1995","USD","37.275579"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1996","USD","49.707136"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1997","USD","43.862728"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1998","USD","59.521865"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","1999","USD","72.334326"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2000","USD","80.796818"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2001","USD","84.749649"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2002","USD","107.179183"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2003","USD","98.654827"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2004","USD","106.534609"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2005","USD","132.962101"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2006","USD","160.164847"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2007","USD","161.376588"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2008","USD","132.309077"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2009","USD","144.556909"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2010","USD","166.403366"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2011","USD","202.409889"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2012","USD","329.276514"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2013","USD","326.775405"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2014","USD","411.696597"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2015","USD","364.646244"
"Value of Agricultural Production","Mexico","Gross Production Value (current million US$)","Strawberries","2016","USD","419.387658"
